name,address,address_2,address_3,city,postal_code,province,country,contact,telephone,telephone_extension,fax,toll_free,contact_email,appointments,notes,internal_notes,major_intersection,hours
BOSS TRUCK SHOP,,,,Grand Island,68803,NE,USA,,,,,,,0,,,,
"BOTTOMLEY EVERGREEN-PALLET TREES, VA",,,,Elk Creek,24326,VA,USA,,,,,,,0,,,,
BOWMAN ANDROS (ANDROS FOODS),182 JOHNS MANVILLE DRIVE,,,Edinburg,22824,VA,USA,,,,,,,0,,,,
"BOZZUTO'S (CHESHIRE,CT)",,,,Cheshire,CT,CT,USA,,,,,,,0,,,,
"BOZZUTO'S INC, CT",,,,Cheshire,6410,CT,USA,,,,,,,0,,,,
BPM CONVERTING INC,,,,Oconto,54154,WI,USA,,,,,,,0,,,,
"BRANDS WITHIN REACH, LLC",,,,Clifton,7014,NJ,USA,,,,,,,0,,,,
"BRANSON TRACTOR, GA",,,,Rome,30161,GA,USA,,,,,,,0,,,,
BRAUNS EXPRESS,,,,Dalton,30721,GA,USA,,,,,,,0,,,,
BRENTWOOD ORIGINALS,,,,Youngstown,44509,OH,USA,,,,,,,0,,,,
BREWERS SUPPLY GROUP - ATL,,,,Atlanta,30336,GA,USA,,,,,,,0,,,,
BREWERS SUPPLY GROUP - Shakopee,,,,Shakopee,55379,MN,USA,,,,,,,0,,,,
BRISTOL HERALD COURIER,,,,Bristol,37620,TN,USA,,,,,,,0,,,,
Brodock Press,,,,Utica,13502,NY,USA,,,,,,,0,,,,
BRONX RIVER BOTTLING,,,,Passaic,7055,NJ,USA,,,,,,,0,,,,
BROOKHAVEN,,,,Brookhaven,39601,MS,USA,,,,,,,0,,,,
BROOKINGS POWERSPORTS,,,,Brookings,57006,SD,USA,,,,,,,0,,,,
"BROOKSHIRE BROS,TX",,,,Lufkin,75904,TX,USA,,,,,,,0,,,,
BROOKSHIRE GROC. COOLER,4376 OLD JACKSONVILLE HWY,,,Tyler,75212,TX,USA,,,,,,,0,,,,
BROSE - NEW BOSTON,,,,New Boston,48164,MI,USA,,,,,,,0,,,,
"BROTHER INTERNATIONAL, VA",,,,Richmond,23234,VA,USA,,,,,,,0,,,,
BROTHERS FIX INC RIDGE FIELD- ADA,,,,Ridgefield Park,,NJ,USA,,,,,,,0,,,,
"BROWN NATIONAL LEASE (GRIMES, IA)",,,,Grimes,50111,IA,USA,,,,,,,0,,,,
BROWN TROUT/KABLE,,,,Fairfield,45014,OH,USA,,,,,,,0,,,,
BRUGG LIFTING - ROME GA,,,,Rome,30161,GA,USA,,,,,,,0,,,,
BRUIN PLASTICS CO INC,,,,Glendale,2826,RI,USA,,,,,,,0,,,,
BRUNK LLC MN,,,,Bloomington,,MN,USA,,,,,,,0,,,,
BRYCE CORPORATION,,,,Searcy,72143,AR,USA,,,,,,,0,,,,
BRYCE CORPORATION TN,,,,Memphis,,TN,USA,,,,,,,0,,,,
BT FLOORING WHSE,,,,Bayonne,7002,NJ,USA,,,,,,,0,,,,
BTD MANUFACTURING,,,,Lakeville,55044,MN,USA,,,,,,,0,,,,
BTD MANUFACTURING,,,,Lakeville,55044,MN,USA,,,,,,,0,,,,
BUCKEYE DAIMOND,,,,Columbus,43228,OH,USA,,,,,,,0,,,,
BUCKMAN LABORATORIES,,,,Memphis,38108,TN,USA,,,,,,,0,,,,
"BUFFALO ASF/SCF, NY",,,,Buffalo,14240,NY,USA,,,,,,,0,,,,
"BUFFALO ROCK BIRMINGHAM, AL",,,,Birmingham,35209,AL,USA,,,,,,,0,,,,
"BUFFALO ROCK HUNTSVILLE, AL",,,,Huntsville,35806,AL,USA,,,,,,,0,,,,
BUFFALO ROCK NY,,,,Montgomery,36110,NY,USA,,,,,,,0,,,,
BUILDER SPECIALTIES,,,,Norcross,30071,GA,USA,,,,,,,0,,,,
"BUILDING PLASTICS INC (North Little Rock, AR)",,,,North Little Rock,72114,AR,USA,,,,,,,0,,,,
BULK REEF SUPPLY,,,,Golden Valley,55427,MN,USA,,,,,,,0,,,,
BULLET B,,,,Huntsville,35801,AL,USA,,,,,,,0,,,,
BUNGE,,,,Decatur,35601,AL,USA,,,,,,,0,,,,
"BUNGE OILS, VA",,,,Sandston,23150,VA,USA,,,,,,,0,,,,
BUNZEL PITTSBURGH,,,,Lima,15056,OH,USA,,,,,,,0,,,,
BUNZEL PITTSBURGH PA,,,,Leetsdale,,PA,USA,,,,,,,0,,,,
BUNZL MINNEAPOLIS,,,,Maple Grove,55369,MN,USA,,,,,,,0,,,,
"BUNZL TAMPA (WAL-MART), FL",,,,Tampa,33619,FL,USA,,,,,,,0,,,,
"BURCH EQUIPMENT (Faison, NC)",,,,Faison,28341,NC,USA,,,,,,,0,,,,
BURGESS PIGMENT,,,,Sandersville,,GA,USA,,,,,,,0,,,,
"BURKE CORPORATION, IA",,,,Nevada,50201,IA,USA,,,,,,,0,,,,
BURMA FARMS,,,,Willard,44888,OH,USA,,,,,,,0,,,,
"BURNDY, NH",,,,Londonderry,3053,NH,USA,,,,,,,0,,,,
BURNETT DAIRY CO-OP,,,,Grantsburg,54840,WI,USA,,,,,,,0,,,,
Burnsville,,,,Burnsville,55337,MN,USA,,,,,,,0,,,,
Burris BJ'S ROCKY HILL,,,,Rocky Hill,6067,CT,USA,,,,,,,0,,,,
BURRIS FOODS,,,,Harrington,19952,DE,USA,,,,,,,0,,,,
BURRIS LOGISTICS INC,,,,Harrington,19952,DE,USA,,,,,,,0,,,,
BURRIS ROCKY HILL,,,,Rocky Hill,6067,CT,USA,,,,,,,0,,,,
BURROWS PAPER CORP,,,,Mount Vernon,43050,OH,USA,,,,,,,0,,,,
BUSCHE - HARTSELLE,,,,Hartselle,35640,AL,USA,,,,,,,0,,,,
BUSH BROTHERS,,,,Greeneville,37745,TN,USA,,,,,,,0,,,,
"BUSKE CROSSROADS, TX",,,,Fort Worth,76134,TX,USA,,,,,,,0,,,,
"BUSKE LINES INC, IN",,,,Indianapolis,46278,IN,USA,,,,,,,0,,,,
BUSKE LOGISTICS,,,,Springfield,65802,MO,USA,,,,,,,0,,,,
BUSKE/SPRINGFIELD UNDERGROUND,,,,Springfield,65801,MO,USA,,,,,,,0,,,,
BUTLER FURNITURE CO.,,,,Mountain Home,72653,AR,USA,,,,,,,0,,,,
"BUTLER WORKS, PA",,,,Butler,16001,PA,USA,,,,,,,0,,,,
BUTT FOODS,,,,Jackson,,TN,USA,,,,,,,0,,,,
BW14,,,,Clear Brook,22624,VA,USA,,,,,,,0,,,,
BWAY CORP,,,,Leominster,1453,MA,USA,,,,,,,0,,,,
"BWAY CORPORATION, IL",,,,Elk Grove Village,60007,IL,USA,,,,,,,0,,,,
"BWAY CORPORATION, OH",,,,Cincinnati,45244,OH,USA,,,,,,,0,,,,
BWI,,,,Elkridge,21075,MD,USA,,,,,,,0,,,,
BWT - EAGAN,,,,Eagan,55121,MN,USA,,,,,,,0,,,,
BWT CROSS DOCK,,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"BYK, CT",,,,North Haven,6473,CT,USA,,,,,,,0,,,,
C & C WHOLESALE,,,,Hatfield,1038,MA,USA,,,,,,,0,,,,
"C & S METRO (LANCASTER,NY)",,,,Lancaster,14086,NY,USA,,,,,,,0,,,,
C & S WHOLESALES GROCERS,,,,Jessup,20794,MD,USA,,,,,,,0,,,,
"C&B OPERATIONS GLASGOW, MT",,,,Glasgow,59230,MT,USA,,,,,,,0,,,,
"C&B OPERATIONS GLENDIVE, MT",,,,Glendive,59330,MT,USA,,,,,,,0,,,,
C&F PACKING COMPANY,,,,Lake Villa,60046,IL,USA,,,,,,,0,,,,
C&S (BALDWIN),,,,Baldwin,32234,FL,USA,,,,,,,0,,,,
C&S (HATFIELD),,,,Hatfield,1038,MA,USA,,,,,,,0,,,,
C&S ALLIED WHSE - GREENVILLE,,,,Greenville,29607,SC,USA,,,,,,,0,,,,
C&S WHLSE GROCERY,,,,Brattleboro,,VT,USA,,,,,,,0,,,,
"C&S WHOLESALAE GROCERS, MA",,,,Assonet,2702,MA,USA,,,,,,,0,,,,
C&S WHOLESALE,,,,Schodack Landing,12156,NY,USA,,,,,,,0,,,,
"C&S WHOLESALE (Chester, NY",,,,Chester,10918,NY,USA,,,,,,,0,,,,
C&S WHOLESALE (YORK),,,,York,17402,PA,USA,,,,,,,0,,,,
"C&S WHOLESALE GROCERS, CT",,,,Windsor Locks,6096,CT,USA,,,,,,,0,,,,
"C&S WHOLESALE GROCERS, VT",,,,Brattleboro,5302,VT,USA,,,,,,,0,,,,
"C&S WHOLESALER, PA",,,,Carlisle,17015,PA,USA,,,,,,,0,,,,
"C&S, PA",,,,Bethlehem,18017,PA,USA,,,,,,,0,,,,
C/O MEENESHA PACKAGING - EDWARD,,,,Edwardsville,62025,IL,USA,,,,,,,0,,,,
C/O VATIONAL DISTRIBUT,,,,New Concord,43762,OH,USA,,,,,,,0,,,,
"C0339 REYES-GL - EAGAN, MN (TWIN CITIES)",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
CABINETS TO GO,,,,Lawrenceburg,38464,TN,USA,,,,,,,0,,,,
CABINETS TO GO (DAYTONA BEACH),,,,Daytona Beach,32117,FL,USA,,,,,,,0,,,,
CABINETS TO GO (STUART),,,,Stuart,34997,FL,USA,,,,,,,0,,,,
CABOT,,,,Montpelier,,VT,USA,,,,,,,0,,,,
cafe spice,,,,New Windsor,12553,NY,USA,,,,,,,0,,,,
CAITO FOODS FRESH LINE,,,,Indianapolis,49303,IN,USA,,,,,,,0,,,,
CAL MAINE FOODS,,,,Bremen,42325,KY,USA,,,,,,,0,,,,
CAL-MAINE FOOD INC,,,,Shady Dale,31085,GA,USA,,,,,,,0,,,,
"CALAVO, TX",,,,Garland,75041,TX,USA,,,,,,,0,,,,
CALBEE NORTH AMERICA,,,,Senatobia,38668,MS,USA,,,,,,,0,,,,
CALIFORNIA CEREAL PRODUCTS,,,,Macon,31206,GA,USA,,,,,,,0,,,,
CALLAWAY ENERGY CENTER,,,,Steedman,65077,MO,USA,,,,,,,0,,,,
CALLAWAY NUCLEAR POWER PLANT,,,,Steedman,65077,MO,USA,,,,,,,0,,,,
"CALUMET PENRECO, PA",,,,Karns City,16041,PA,USA,,,,,,,0,,,,
"CAMBRIDGE PACKAGING INC, OH",,,,Cambridge,43725,OH,USA,,,,,,,0,,,,
CAMCO MANUFACTURING,,,,Greensboro,27409,NC,USA,,,,,,,0,,,,
CAMDEN (US) MFG,,,,Lugoff,29078,SC,USA,,,,,,,0,,,,
"CAMERON COTTON AND SEED CO,SC",,,,Cameron,29030,SC,USA,,,,,,,0,,,,
CAMOPLAST ROCKLAND LTD.,,,,Plattsburgh,12901,NY,USA,,,,,,,0,,,,
CAMPBELL FARMS,,,,Big Lake,55309,MN,USA,,,,,,,0,,,,
"CAMPBELL SALES CO, IL",,,,University Park,60484,IL,USA,,,,,,,0,,,,
CAMPBELL SOUP,,,,Maxton,28364,NC,USA,,,,,,,0,,,,
Campbell Soup Co LLC,,,,Napoleon,43545,OH,USA,,,,,,,0,,,,
CAMPBELL SOUP SUPL CO. NAPOLEON,,,,Napoleon,,OH,USA,,,,,,,0,,,,
CAMPBELL SOUP SUPPLY C,,,,Findlay,45840,OH,USA,,,,,,,0,,,,
CAMPBELL SOUP SUPPLY COMPANY,,,,Findlay,45840,OH,USA,,,,,,,0,,,,
CANAL SERVICES CORPORATION,,,,Columbus,,OH,USA,,,,,,,0,,,,
CANDLE LITE,,,,Leesburg,45135,OH,USA,,,,,,,0,,,,
CAPITAL CITY ONLINE AUCTIONS,,,,Columbus,43217,OH,USA,,,,,,,0,,,,
"CAPITAL HARDWARE SUPPLY CO., INC (CLOSTER, NJ)",,,,Closter,7624,NJ,USA,,,,,,,0,,,,
CAPITAL WINE & SPIRITS CAOMPANYLLC,,,,Taylor,18517,PA,USA,,,,,,,0,,,,
CAPITOL METRO STC,,,,Brandywine,20613,MD,USA,,,,,,,0,,,,
"CAPITOL VIAL BRAND PRODUCTCS, AL",,,,Auburn,36832,AL,USA,,,,,,,0,,,,
"CAPTIVE-AIRE SYSTEMS, PA",,,,Bedford,15522,PA,USA,,,,,,,0,,,,
"CARAUSTAR KINGSTON, TN",,,,Kingston Springs,37082,TN,USA,,,,,,,0,,,,
CARDINAL CT,,,,Utica,43080,OH,USA,,,,,,,0,,,,
CARDINAL IG,,,,Fremont,46737,IN,USA,,,,,,,0,,,,
CARGILL,,,,Lansing,14882,NY,USA,,,,,,,0,,,,
CARGILL - MASON CITY,,,,Mason City,50401,IA,USA,,,,,,,0,,,,
Cargill cfn offsite,,,,Kansas City,666101,KS,USA,,,,,,,0,,,,
Cargill feed and nutrition,,,,Owatonna,55060,MN,USA,,,,,,,0,,,,
"CARGILL SALT, NY",,,,Watkins Glen,14891,NY,USA,,,,,,,0,,,,
"CARGILL SIDNEY, OH",,,,Sidney,45365,OH,USA,,,,,,,0,,,,
"CARGILL,  VA",,,,Mount Crawford,22841,VA,USA,,,,,,,0,,,,
"CARGILL, INC. - ANIMAL",,,,Owatonna,55060,MN,USA,,,,,,,0,,,,
CARGILL- FIVE STAR FOODS,,,,Nashville,,TN,USA,,,,,,,0,,,,
CARGILL.,21295 STATE HWY 13,,,New Richland,56072,MN,USA,,,,,,,0,,,,
CARL BUDDIG & COMAPANY,,,,Montgomery,60538,IL,USA,,,,,,,0,,,,
CARLISLE LOGISTICS CENTER RDC,,,,Carlisle,17015,PA,USA,,,,,,,0,,,,
CARLISLE PA OPERATIONS,,,,Carlisle,17013,PA,USA,,,,,,,0,,,,
CARLSTAR TIRE & WHEEL,,,,Mcdonough,30253,GA,USA,,,,,,,0,,,,
CAROLINA BEER AND BEVERAGE,,,,Mooresville,28115,NC,USA,,,,,,,0,,,,
CAROLINA CHEM-STRIP,,,,Burlington,27216,NC,USA,,,,,,,0,,,,
CAROLINA PRIDE FOODS,,,,Greenwood,29646,SC,USA,,,,,,,0,,,,
CARPENTERS MOTOR TRANSPORT,,,,Williston,5495,VT,USA,,,,,,,0,,,,
CARRELL FORWARDING,,,,Laredo,78045,TX,USA,,,,,,,0,,,,
"CARRIER CORP (BYHALIA, MS)",,,,Byhalia,38611,MS,USA,,,,,,,0,,,,
CARRIER CORPORATION,,,,Indianapolis,46231,IN,USA,,,,,,,0,,,,
CARTHAGE MS PROC,,,,Carthage,,MS,USA,,,,,,,0,,,,
CASCADES,,,,Scotia,12302,NY,USA,,,,,,,0,,,,
CASCADES - CTG INDIANHEAD WHSE,,,,Eau Claire,54703,WI,USA,,,,,,,0,,,,
CASCADES CONTAINERBOARD,,,,Schenectady,,NY,USA,,,,,,,0,,,,
CASCADES CT,,,,Newtown,,CT,USA,,,,,,,0,,,,
"CASCADES TISSUE , GROUP-SALE",,,,Waterford,12188,NY,USA,,,,,,,0,,,,
CASCADES TISSUE GROUP SALES 1,,,,Waterford,12188,NY,USA,,,,,,,0,,,,
CASCADES WAGRAM,,,,Wagram,28396,NC,USA,,,,,,,0,,,,
CASE FARMS,,,,Winesburg,44690,OH,USA,,,,,,,0,,,,
CASE FARMS (MORGANTON),,,,Morganton,28655,NC,USA,,,,,,,0,,,,
"CASE FARMS, NC",,,,Dudley,28333,NC,USA,,,,,,,0,,,,
CASE PAPER,,,,Philadelphia,19134,PA,USA,,,,,,,0,,,,
CASE STACK,,,,Romeoville,60446,IL,USA,,,,,,,0,,,,
CASESTACK PA WAREHOUSE,,,,Taylor,18517,PA,USA,,,,,,,0,,,,
"CASTCO WHOLESALE 783, MN",,,,Eden Prairie,55344,MN,USA,,,,,,,0,,,,
CASTELLINI CO.,,,,Wilder,41076,KY,USA,,,,,,,0,,,,
"CASTLE DANGER BREWING CO, MN",,,,Two Harbors,55616,MN,USA,,,,,,,0,,,,
CATALLIA MEXICAN FOODS,,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"CATANIA (Ayer, MA)",,,,Ayer,1432,MA,USA,,,,,,,0,,,,
CATERPILLAR,,,,Saint Francis,53235,WI,USA,,,,,,,0,,,,
CAVALIER LOGISTICS,,,,Dulles,20166,VA,USA,,,,,,,0,,,,
CAYCE BAKERY,,,,West Columbia,29172,SC,USA,,,,,,,0,,,,
"CBI SHELBYVILLE, TN",,,,Shelbyville,37160,TN,USA,,,,,,,0,,,,
"CBT, INC",,,,Janesville,53546,WI,USA,,,,,,,0,,,,
CCF TRILLIUM CENTRAL,,,,Johnstown,43031,OH,USA,,,,,,,0,,,,
"CCR CBU EAGAN, MN",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
CCXP - CALIFORNIA CARTAGE CO.,,,,Savannah,31402,GA,USA,,,,,,,0,,,,
CDIDER,,,,Stillmore,30464,GA,USA,,,,,,,0,,,,
CDS LOGISTICS,,,,Breinigsville,18031,PA,USA,,,,,,,0,,,,
"CEDAR GROVE WAREHOUSING, ID",,,,Buhl,83316,ID,USA,,,,,,,0,,,,
CEDARS - 2ND WAREHOUSE,,,,Haverhill,1835,MA,USA,,,,,,,0,,,,
Cedars Mediterranean Foods,,,,Ward Hill,1835,MA,USA,,,,,,,0,,,,
CEDARS-WOODBURY,,,,Oakdale,55128,MN,USA,,,,,,,0,,,,
CELLOFOAM (SALLISAW),,,,Sallisaw,74955,OK,USA,,,,,,,0,,,,
CENTERPLATE-HHH METRODOME,,,,Minneapolis,55415,MN,USA,,,,,,,0,,,,
CENTERRA COOP,,,,Cambridge Springs,16403,PA,USA,,,,,,,0,,,,
CENTRAL KENTUCKY CORRUGATED,,,,Mount Sterling,40353,KY,USA,,,,,,,0,,,,
CENTRAL PET OHIO,,,,Fairfield,45011,OH,USA,,,,,,,0,,,,
CENTRAL TEXAS CORRIGATED,,,,Waco,76712,TX,USA,,,,,,,0,,,,
CENVEO,,,,Smyrna,30082,GA,USA,,,,,,,0,,,,
CENVEO CHICOPEE,,,,Chicopee,1022,MA,USA,,,,,,,0,,,,
CENVEO COMMERCIAL ENVELOPE MOUNT,,,,Mount Pleasant,15666,PA,USA,,,,,,,0,,,,
CENVEO PA,,,,Williamsburg,,PA,USA,,,,,,,0,,,,
CERRO WIRE & CABLE,,,,Ogden,84404,UT,USA,,,,,,,0,,,,
CERRO WIRE & CABLE 1099,,,,Hartselle,35640,AL,USA,,,,,,,0,,,,
CERROWIRE (CROTHERSVILLE),,,,Crothersville,47229,IN,USA,,,,,,,0,,,,
"CERROWIRE, AL",,,,Hartselle,35640,AL,USA,,,,,,,0,,,,
CERTAINTEED CORP,,,,Oxford,27565,NC,USA,,,,,,,0,,,,
"CERTAINTEED CORPORATION (Shakopee, MN)",,,,Shakopee,55379,MN,USA,,,,,,,0,,,,
"CERTAINTEED, MN",,,,Shakopee,55379,MN,USA,,,,,,,0,,,,
CERTCO,4802 FEMRITE DRIVE,,,Madison,53716,WI,USA,,,,,,,0,,,,
"CERTCO - MADISON, WI",,,,Madison,53716,WI,USA,,,,,,,0,,,,
CERTCO INC,,,,Fitchburg,53711,WI,USA,,,,,,,0,,,,
CEVA,,,,Stuarts Draft,43125,VA,USA,,,,,,,0,,,,
CEVA COLUMBUS HUB,,,,Groveport,43125,OH,USA,,,,,,,0,,,,
CFC1,,,,Clayton,46118,IN,USA,,,,,,,0,,,,
CG ROXANE,1 OLD SSWEET RD,,,Johnstown,12095,NY,USA,,,,,,,0,,,,
"CG ROXANE - BENTON, TN",,,,Benton,37307,TN,USA,,,,,,,0,,,,
CGT INDIANHEAD WHSE (3400 WHITE AVENUE),,,,Eau Claire,54703,WI,USA,,,,,,,0,,,,
CGT US LTD,,,,New Braunfels,78130,TX,USA,,,,,,,0,,,,
Chairman Foods LLC,,,,Nashville,37210,TN,USA,,,,,,,0,,,,
CHAMBERSBURG FACILITY,,,,Chambersburg,17201,PA,USA,,,,,,,0,,,,
CHAMBERSBURG WASTE PAPER CO,,,,Chambersburg,17201,PA,USA,,,,,,,0,,,,
Champaign P&DF,,,,Champaign,61821,IL,USA,,,,,,,0,,,,
CHAMPION FOOD S,,,,New Boston,48164,MI,USA,,,,,,,0,,,,
"CHANNELL COMMERCIAL CORPORATION,TX",,,,Rockwall,75087,TX,USA,,,,,,,0,,,,
"CHAPMAN PRINTING WAREHOUSE, WV",,,,Huntington,25728,WV,USA,,,,,,,0,,,,
CHARLES INDUSTRIES LTD,,,,Canton,63435,MO,USA,,,,,,,0,,,,
CHARLESTON P&DF,,,,Charleston,IL,SC,USA,,,,,,,0,,,,
CHARLOTTE EXEL,,,,Charlotte,28208,NC,USA,,,,,,,0,,,,
CHART INC,,,,New Prague,56071,MN,USA,,,,,,,0,,,,
"CHARTER , ASHLAND, VA",,,,Ashland,23005,VA,USA,,,,,,,0,,,,
"CHARTER , GROVEPORT, OH",,,,Groveport,43125,OH,USA,,,,,,,0,,,,
CHARTER COMMUNICATIONS,,,,Grove City,43123,OH,USA,,,,,,,0,,,,
"CHARTER COMMUNICATIONS - Orlando, FL",,,,Orlando,32827,FL,USA,,,,,,,0,,,,
CHARTER NEX ANTIGO WI,,,,Antigo,54409,WI,USA,,,,,,,0,,,,
CHARTER NEX FILMS INC,,,,Rhinelander,54501,WI,USA,,,,,,,0,,,,
CHARTER NEX SUPERIOR W,,,,Superior,54880,WI,USA,,,,,,,0,,,,
CHASE / NEPTCO,,,,Lenoir,28645,NC,USA,,,,,,,0,,,,
Chatham Village,,,,Wareham,2571,MA,USA,,,,,,,0,,,,
"CHATT MOBILE ENTERPRISES, LLC",,,,Soddy Daisy,37379,TN,USA,,,,,,,0,,,,
CHEER PACK NORTH AMERICA,,,,West Bridgewater,2379,MA,USA,,,,,,,0,,,,
"CHEESE MERCANTS, IL",,,,Bartlett,60103,IL,USA,,,,,,,0,,,,
CHELSEA BUILDING PRODUCTS,,,,Trafford,15085,PA,USA,,,,,,,0,,,,
CHEMCO SERVICES INC,,,,Cantonment,32533,FL,USA,,,,,,,0,,,,
CHENEY BROTHERS OCALA,,,,Ocala,34482,FL,USA,,,,,,,0,,,,
CHEP(P),,,,Atlanta,30336,GA,USA,,,,,,,0,,,,
CHEROKEE COUNTY RECYCLING,,,,Marble,28905,NC,USA,,,,,,,0,,,,
"CHERRY CENTRAL, MI",,,,Ludington,49431,MI,USA,,,,,,,0,,,,
CHERRYFIELD FOODS,,,,Cherryfield,4622,ME,USA,,,,,,,0,,,,
CHESAPEAKE BEVERAGE,,,,Nottingham,21236,MD,USA,,,,,,,0,,,,
"CHESAPEAKE SHIP BUILDING, MD",,,,Salisbury,21801,MD,USA,,,,,,,0,,,,
CHEWY.COM Salisbury,,,,Salisbury,28146,NC,USA,,,,,,,0,,,,
CHICAGO LDC,,,,Channahon,40410,IL,USA,,,,,,,0,,,,
CHICAGO NDC,,,,Forest Park,60130,IL,USA,,,,,,,0,,,,
"CHICAGO NDC,",,,,Forest Park,60130,IL,USA,,,,,,,0,,,,
CHILLICOTHE GAZETTE,,,,Columbus,43228,OH,USA,,,,,,,0,,,,
CHILLICOTHE MILL AREA  ONE,,,,Chillicothe,45601,OH,USA,,,,,,,0,,,,
"CHIPOTLE DOUGLASVILLE, GA",,,,Lithia Springs,30122,GA,USA,,,,,,,0,,,,
"CHIPOTLE KANNAPOLIS, NC",,,,Concord,28027,NC,USA,,,,,,,0,,,,
CHIPPEWA FALLS DC,,,,Chippewa Falls,54729,WI,USA,,,,,,,0,,,,
Chippewa Valley C/O SILGAN,,,,Menomonie,54751,WI,USA,,,,,,,0,,,,
CHOBANI - PLANT (NEW BERLIN),,,,Edmeston,13411,NY,USA,,,,,,,0,,,,
CHOBANI NY,669 COUNTY RD 25,,,New Berlin,13411,NY,USA,,,,,,,0,,,,
"CHOMMERCE LLC, NJ",,,,Eatontown,7724,NJ,USA,,,,,,,0,,,,
CHR-PA,,,,Bethlehem,18020,PA,USA,,,,,,,0,,,,
CHRISTIAN APPALACHIAN PROJECT,,,,Paintsville,41240,KY,USA,,,,,,,0,,,,
CHROMCRAFT REVINGTON DOUGLAS IND LTD,,,,Sardis,38666,MS,USA,,,,,,,0,,,,
CHS DISTRIBUTION,,,,Inver Grove Heights,55077,MN,USA,,,,,,,0,,,,
"CHS, MN",,,,Mankato,56001,MN,USA,,,,,,,0,,,,
"CHURCH DWIGHT (GMT), MO",,,,Harrisonville,64701,MO,USA,,,,,,,0,,,,
CI Elmore OH (Rothert),,,,Elmore,43416,OH,USA,,,,,,,0,,,,
CIBO VITA,,,,Totowa,7512,NJ,USA,,,,,,,0,,,,
CINTAS,,,,Groveport,43125,OH,USA,,,,,,,0,,,,
CINTAS #756,,,,Cumberland,2864,RI,USA,,,,,,,0,,,,
CITI CARGO & STORAGE,,,,Eagan,,MN,USA,,,,,,,0,,,,
"CITRUS SYSTEMS, INC.",,,,Hopkins,55343,MN,USA,,,,,,,0,,,,
"CITY BREW, TN",,,,Memphis,38118,TN,USA,,,,,,,0,,,,
"CITY BREWERY, WI",,,,La Crosse,54602,WI,USA,,,,,,,0,,,,
CITY BREWING CO.,,,,La Crosse,54603,WI,USA,,,,,,,0,,,,
CITY OF COLUMBUS,,,,Columbus,43207,OH,USA,,,,,,,0,,,,
"CITY SIGN, TN",,,,Jackson,38301,TN,USA,,,,,,,0,,,,
CJL LEBANON,,,,Lebanon,,TN,USA,,,,,,,0,,,,
CJL NAZERTH PA,,,,Nazareth,,PA,USA,,,,,,,0,,,,
"CK TECHNOLOGIES, LLC, OH",,,,Montpelier,43543,OH,USA,,,,,,,0,,,,
CKS PACKAGING INC,,,,Atlanta,30336,GA,USA,,,,,,,0,,,,
CLAIRE MFG,,,,Pacific,63069,MO,USA,,,,,,,0,,,,
CLARIOS (FORT WAYNE),,,,Fort Wayne,46809,IN,USA,,,,,,,0,,,,
CLARK FOODSERVICE EQUIPMENT/CLARK,,,,Lancaster,17601,PA,USA,,,,,,,0,,,,
Clark Material Handling,700 enterprise dr,,,Lexington,40510,KY,USA,,,,,,,0,,,,
"CLARK MATERIAL HANDLING, KY",,,,Louisville,40229,KY,USA,,,,,,,0,,,,
"CLASS A TRNSPORTATION, NJ",,,,North Brunswick Township,8902,NJ,USA,,,,,,,0,,,,
CLASSIC ENVELOPE INC,,,,Douglas,1516,MA,USA,,,,,,,0,,,,
"CLEARON CORP (SOUTH CHARLESTON,WV)",,,,South Charleston,25303,WV,USA,,,,,,,0,,,,
CLEARWATER PAPER,,,,Neenah,54956,WI,USA,,,,,,,0,,,,
"CLEARWATER PAPER CORPO, NC",,,,Shelby,28150,NC,USA,,,,,,,0,,,,
CLEVELAND OPS-PLANT 4-WHIRLPOOL,,,,Cleveland,37323,TN,USA,,,,,,,0,,,,
CLEVELAND P&DC,,,,Columbus,43218,OH,USA,,,,,,,0,,,,
CLEVELAND PLAIN DEALER,,,,Cleveland,44144,OH,USA,,,,,,,0,,,,
"CLEVELAND TANK, OH",,,,Cleveland,44103,OH,USA,,,,,,,0,,,,
Cleveland TMP - 004,,,,Cleveland,27013,NC,USA,,,,,,,0,,,,
CLIFFORORD ESTES CO,,,,Ottawa,61350,IL,USA,,,,,,,0,,,,
CLINTON NURSERIES,,,,Westbrook,,CT,USA,,,,,,,0,,,,
CLINTON NURSERIES HAVANA,,,,Havana,,FL,USA,,,,,,,0,,,,
CLIR7,,,,Columbus,43228,OH,USA,,,,,,,0,,,,
"CLOGATE PALMOLIVE COMP, SC",,,,Hodges,29653,SC,USA,,,,,,,0,,,,
CLOGATE PALMOLIVE COPM,,,,Hodges,29653,SC,USA,,,,,,,0,,,,
CLOPAY,,,,Troy,45374,OH,USA,,,,,,,0,,,,
"CLOPAY , AUGUSTA, KY",,,,Augusta,41002,KY,USA,,,,,,,0,,,,
CLOPAY PLASTICS PRODUCTS,,,,Nashville,37211,TN,USA,,,,,,,0,,,,
"CLOROX (Aberdeen, MD)",,,,Aberdeen,21001,MD,USA,,,,,,,0,,,,
